RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
395059,"San Jose, CA",33,669200,638700,611e3,592e3,579600,566800,540700,510100,468900,444900,434200,430300,410800,393600,386200,403800,431800,455800,465600,468900,471800,486100,494e3,498400,497300,489700,492300,494400,506800,514300,517e3,515e3,512200,508400,502e3,483200,475700,470200,478e3,486600,490400,498500,496e3,488500,481e3,476e3,479700,474900,478500,487900,503200,522800,544600,569600,578400,582100,582100,587e3,601500,608200,617600,621700,632300,639300,641500,646600,648400,650700,651300,653900,666300,674400,687500,692700,696100,700800,697500,705500,707600,715200,719900,727800,731300,738500,742700,748500,756700,769300,786800,805300,805900,805800,798900,808800,806500,808800,807400,817800,823300,823600,828900,829700,837800,842800,844e3,835100,835500,845700,865800,866200,866e3,872e3,885500,897800,921e3,940200,963800,995400,1016300,1057e3,1097100,1121900,1127200,1093900,1080900,1080100,1072100,1089500,1062800,1054100,1037800,1032800,1048e3,1032600
394355,"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225100,228400,234400,237800,239500,237400,239200,239700,240500,241400,241500,246e3,247800,248800,247300,248200,249300,252400,252300,252500,254e3,256200,260900,262e3,263900,264400,267800,268800,269800,268900,271800,271900,272800,273900,275500,277e3,276e3,277200,277800,279300,280100,283400,285300,290100,288800,289600,288400,288100,287800,29e4,296800,299300,299800,294200,293e3,292800,292600,291e3,
395194,"Virginia Beach, VA",35,221800,219200,215700,210800,209800,209700,21e4,208700,207100,206200,207100,209700,211900,210800,209100,204400,202200,201300,204600,206400,204e3,202900,204300,206100,207100,203600,202e3,197900,199400,199700,202100,197500,198e3,199700,204600,200300,191500,182500,177600,172700,170800,173600,179400,181600,179500,179e3,178900,181300,182700,184200,186800,185100,184400,184100,191300,196800,197300,193800,192800,192e3,191600,190400,189800,191800,193300,198200,197800,197600,195300,194100,190800,189800,191200,193500,192400,191500,189500,190600,191e3,193700,193400,194300,192200,194600,195900,197400,2e5,199500,203700,202500,205200,202100,199900,199800,202600,204e3,203e3,204e3,206500,207800,208100,206800,205500,205800,209900,212400,213200,214100,213300,214800,212100,214500,213500,213600,213600,216e3,217900,219100,222700,224e3,226300,220900,221400,217800,218600,216400,217700,218900,218700,218600,218200,225200,226900,
394902,"Nashville, TN",36,150300,149e3,147400,146100,145500,144400,142900,142900,141800,141e3,141400,142400,142600,141e3,138500,138300,138800,140400,140900,141300,140300,141300,142400,143200,144500,142600,143200,141e3,141100,140700,143500,144300,143500,142500,143900,143800,141900,140300,138500,137900,137600,141700,140300,139300,135900,139100,139400,141500,140100,140400,140700,141400,144e3,145600,146600,146800,145e3,148200,149200,151500,15e4,151600,154600,156800,159700,160400,160500,159100,158100,159800,158500,163100,164100,167600,165400,167200,168e3,169600,169100,169300,172100,175600,176900,178300,179700,181600,182800,183e3,182400,182400,184e3,187800,190300,188800,190500,190400,192800,193200,196e3,199300,202800,205700,208100,212400,212800,215800,218e3,220700,222100,221800,222600,223e3,224700,227400,231400,232900,236100,236500,240500,242700,246500,248900,247900,246800,243800,246700,245600,248900,249500,256500,260300,263100,263200,
394862,"Milwaukee, WI",37,191900,186700,181900,176600,174500,173900,176200,175400,176200,175500,174800,172e3,169100,166200,162500,161100,160100,162e3,163e3,166500,168300,17e4,171900,179200,181800,178200,170300,164500,168500,172900,175400,173200,173e3,177200,179500,185500,177300,17e4,160900,161100,167e3,166100,169e3,166300,164500,165600,166100,166400,162300,161800,160400,161e3,162600,166700,168300,167900,157500,159800,161800,173400,174300,173400,172600,170800,173400,174600,175400,172600,171e3,171400,171500,170700,170400,169200,170600,170200,175300,176700,180500,179400,183300,186500,186100,185e3,181900,185900,188400,190300,187900,193700,191300,193500,182800,183900,177500,181300,182100,188500,186500,188600,185900,186600,185600,189100,190100,188900,192600,195300,198500,197300,197900,198200,198500,199600,199400,200400,204500,206100,207500,206100,205100,206700,203800,207800,207200,209100,209600,212e3,214800,213400,212100,212e3,216900,
394714,"Jacksonville, FL",38,195400,184300,177100,170200,170200,169500,166900,162100,161700,158200,163300,161900,162300,150900,140900,136400,138900,141900,138800,134400,135900,137800,143e3,139700,139400,133900,130200,126400,122100,120500,116400,116200,118500,122500,125100,121500,121900,120500,119600,117800,117900,122200,119200,120600,120500,126e3,117700,108600,99100,100300,103500,103100,101400,100400,1e5,101800,105900,111400,119600,113700,110700,105400,108200,109400,107400,111200,116400,121300,123700,121500,119900,108600,104400,101600,104600,106700,111300,114800,117600,118600,121e3,120700,116100,107200,107e3,109500,119100,121400,125400,126100,126100,124200,120700,121600,123200,130600,132200,134200,136100,139300,139100,138500,137400,139400,140600,142300,147800,154900,159700,159900,157500,156200,154900,155800,153100,151900,152e3,157600,164500,165600,169400,169200,170900,171800,174e3,174200,174e3,171800,178900,184e3,191e3,196100,195900,194300
394849,"Memphis, TN",39,112800,111400,105600,104200,102300,104700,103200,102100,96600,92900,89800,94600,98500,100500,96e3,96300,98400,103300,106700,111e3,113400,113400,110400,103800,1e5,100500,104e3,103600,96e3,90200,89300,90900,99400,100800,103100,101100,99700,96800,89100,87700,84600,86300,91500,95700,95700,92800,95100,95400,95300,92800,92600,90800,92200,93200,96200,97400,104e3,106100,109500,108300,107100,103100,100700,104400,111100,112200,113300,112200,113700,113800,115100,118800,122300,121900,123800,120600,125600,124900,125500,128600,129200,129700,125500,127700,130800,131100,129100,128200,125700,125600,126100,126300,124100,122500,123700,125200,126400,130900,133300,135600,134400,137400,135900,135800,135900,138800,138700,138300,137200,139700,14e4,141200,139300,140100,142e3,145900,150300,152400,154700,153200,152500,152300,153300,152900,150900,148200,148200,150200,152e3,152500,151400,156400,156600,
394935,"Oklahoma City, OK",40,103300,105300,105800,109200,109e3,111200,108800,108900,107400,106200,106800,108e3,111800,111e3,111700,112500,114100,113900,113300,112900,113200,111900,108800,107200,110300,115400,116900,115300,112200,110400,11e4,110700,113700,114800,116900,117200,116100,114200,115400,114600,116600,115e3,117900,118800,118400,118700,119200,121700,121500,121500,122e3,121400,121e3,121600,125700,129400,132e3,131e3,130700,129100,131100,13e4,129700,128100,129700,132300,133600,132800,131600,130200,13e4,130100,132800,133600,134100,133500,134300,135e3,136300,137500,138300,14e4,140900,141600,139e3,137300,140100,145e3,148400,148600,147900,149300,148500,148900,150700,151100,150100,147500,145500,146300,144400,143900,143700,145200,146700,145900,147300,147100,147300,147300,148500,149600,149500,148200,147900,145600,146400,147600,147300,148400,147500,147300,147600,146600,147800,147900,150200,153700,154400,156900,159200,163500,164700,
394807,"Louisville-Jefferson County, KY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132400,130400,13e4,127500,129600,131900,134200,133900,134700,136800,136900,136600,133500,134400,134300,139200,145e3,149200,151100,150500,149500,147300,145400,148400,151200,157800,158900,159400,154900,153100,153300,154300,156800,158300,159900,158900,158200,158300,159300,158500,157600,156800,158400,159200,160800,159800,160500,161900,164400,168100,170500,174300,171700,168200,165600,164300,165e3,162800,163500,166400,169e3,175e3,175400,181100,180100,
394669,"Hartford, CT",42,232600,230200,226800,216800,21e4,208700,21e4,212100,216300,214900,213500,208700,213900,212500,212800,207400,206600,203700,202400,202700,208400,214700,219400,218800,221900,219300,218700,209700,208800,207600,206500,209500,217300,226500,229200,219300,216600,216300,219100,213300,207400,202100,204700,204400,208200,203900,205100,199800,202100,198600,206e3,204700,207600,202200,199600,201300,202600,209400,207800,201e3,195300,196800,204400,207200,205800,207100,207500,208e3,207600,206200,209e3,207600,208100,203600,204e3,202400,203700,203e3,203900,201700,204700,204200,200800,192600,193500,197200,201300,201600,199300,199300,198600,199500,198700,199100,200400,203300,203900,204300,207300,208500,205500,202100,205500,210200,209300,205800,205500,203e3,201900,199500,203e3,204200,206700,207400,206900,206900,209200,210500,212200,210600,218e3,221300,224900,218500,216400,215600,213300,210900,209400,214800,215400,212300,210800,
395022,"Richmond, VA",43,209600,209200,206100,201500,200500,201100,2e5,199100,195700,196900,194800,199500,196300,194e3,189100,186900,184300,182900,184100,187700,188600,190800,191500,194100,190300,189800,184500,180700,174600,177600,178900,179300,177e3,176500,178400,175900,175400,173600,169100,164800,163100,166300,170500,17e4,169500,171600,168200,166500,161800,166900,167600,170200,171200,171100,171300,168900,172700,176800,179100,178e3,174100,174900,176100,18e4,179900,183800,183100,184800,178600,178200,178200,179500,18e4,180200,182e3,183600,185e3,188100,188100,189100,189100,194100,193600,196e3,192900,193e3,194300,195100,197800,196900,195800,194800,193400,195900,199300,200100,200300,199300,200800,201e3,201800,202700,204900,205300,208400,207900,208100,208100,209600,211900,212e3,211300,211500,210800,212200,209500,211800,217800,223300,224300,221400,223e3,221900,221700,221900,223500,225700,226900,234600,238200,242400,240600,242700,
394910,"New Orleans, LA",44,144200,147600,152500,152100,154800,156900,158300,153200,147800,145600,146300,151100,152300,153400,152600,153600,157300,158300,159900,160300,160700,158500,156900,153400,156300,157900,160200,156800,152700,149800,148500,153700,156700,161200,156700,155900,146800,140700,136200,140300,142800,146600,147800,147600,147800,145e3,142500,139e3,138100,142500,145e3,150300,148600,151500,151600,156100,153900,151700,154500,156700,159600,160800,162800,163e3,162200,160600,161300,161400,162500,160800,154800,153900,158100,163e3,162700,162300,162600,164700,164400,165100,166600,167300,164e3,164800,166600,172400,171500,171500,171600,172100,172600,173800,173600,174500,173600,176800,175500,177e3,176800,178600,179100,178900,179100,178100,179800,180400,184600,184e3,186600,186200,188100,187600,191e3,192800,193800,194300,192400,196700,195e3,197800,192600,192100,190200,195900,197500,200100,196900,196300,194500,195400,194900,195800,193500,
394425,"Buffalo, NY",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121200,121700,122900,122700,122600,120100,122500,121600,123700,122200,123900,124300,124800,124e3,123700,126800,129900,131400,127600,124400,123900,125700,126e3,127e3,128100,129800,130300,131900,133600,133400,132500,132400,135300,136800,136600,139500,138900,140700,139600,142800,146e3,147900,146e3,141900,138200,141200,143100,147800,145400,148e3,146600,149200,152600,153800,
395012,"Raleigh, NC",46,177600,174800,171900,172600,173900,176800,175e3,175500,171e3,170700,172800,177900,178400,172900,167100,163900,164500,167600,169600,170500,173500,176300,181e3,177e3,176e3,174400,173e3,176300,174e3,174800,172400,173e3,178e3,179800,180700,179900,177200,175500,173700,174300,172700,176e3,172900,175100,171e3,176200,172900,172700,17e4,175500,174200,174400,171300,171800,171500,17e4,174300,177300,180600,179500,177900,180800,180500,180300,180500,183300,188100,191100,191200,191800,187e3,184900,181e3,182400,184800,185800,186800,184700,185700,187600,191400,194400,197700,200300,204300,204500,209700,212100,215300,214500,214500,215800,217400,218300,219400,217900,217900,217500,218300,220800,221400,223700,224e3,224200,224300,224600,229e3,231e3,232100,233500,233200,234800,235e3,237200,236700,237400,238700,240700,243600,250300,256300,260100,258600,256300,253300,251800,253600,252400,254300,254500,256700,258600,258700,259800
394388,"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132600,131300,128e3,125200,129300,137800,142700,141600,137400,135400,136900,135100,134100,130600,129800,125800,125800,127900,134100,137200,138e3,139600,139400,139300,139200,141400,143700,144600,144e3,143200,140700,139300,139900,139200,139900,142200,143900,144800,145e3,148e3,150400,151100,148700,147600,146e3,149100,15e4,153900,154500,155e3,156700,157100,155500,152900,152900,156e3,162400,163200,164700,161e3,174500,179e3,178900,17e4,167300,168200,164400,166800,166400,170700,171100,173700,177200,178700,
395053,"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230800,228500,233700,232800,236500,236200,236800,234800,233700,238200,239800,241300,241600,243400,245300,245200,239200,240400,241400,248600,249900,251e3,252200,254700,254e3,255400,256100,257700,258100,258600,260900,264900,266300,267400,265e3,266e3,267100,269700,271400,276400,277300,280800,283200,287100,289e3,288600,285300,283100,288700,298600,305200,308600,310600,313600,311900,310900,312400,313200,315300,317800,323300,326900,325300,327700,330600,334200,
395031,"Rochester, NY",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115e3,117e3,118300,118700,121200,118400,114600,112700,114700,116e3,116200,115800,118400,119400,122900,122800,123300,121100,121400,121600,121100,120800,119500,121300,123e3,126e3,125400,124700,123e3,120900,121e3,120900,123e3,122900,123200,124500,125200,124700,123400,122400,121800,122600,120600,120500,120600,122300,122600,119700,121e3,121400,125100,123e3,123300,120100,118800,118700,119200,123100,123500,124900,124e3,123400,122900,123900,123400,131100,134200,145500,148900,148900,143300,142400,143200,143800,141200,143200,144e3,144100,142800,149200,153900,152900,142100,133500,131300,132600,130600,131300,130100,129800,127600,130300,135500,138800,139e3,137800,138200,138900,138700,139200,137900,136e3,136300,
394640,"Grand Rapids, MI",50,121900,117400,117300,113500,112e3,109100,106500,104800,104500,98600,93300,86800,86300,81400,8e4,77800,83700,88700,94400,97300,97300,97700,97200,95600,97400,98200,99900,97500,93500,89600,88100,88200,89700,92100,95200,96500,92500,89200,89400,93500,97800,99100,94800,92e3,94800,100300,100200,94900,93400,96e3,101500,104700,107e3,107500,105900,107500,109500,112700,111700,113200,115300,118500,119200,118700,119100,121900,123600,124500,121400,121700,121100,123100,123400,124600,126100,129100,133900,135e3,135600,133600,133900,132800,134500,134700,135800,136300,136900,139e3,140300,142900,143e3,143500,143800,146200,146600,148800,147300,148400,148100,149900,151100,151900,153500,155700,157500,159600,159900,160200,161700,163400,164700,164600,163900,163600,163800,164700,168900,170500,174500,175700,179600,179700,181400,180300,181e3,180400,182100,183300,186300,187e3,189200,191900,194e3,
395167,"Tucson, AZ",51,204400,202e3,200600,191900,189900,184200,183900,178900,176200,174900,171100,171800,167200,165400,163100,16e4,160300,157900,162900,160700,160700,155300,160900,160400,162200,157600,154700,15e4,146300,146400,149200,145200,141400,136e3,136e3,136e3,133900,133200,129500,126400,121900,121100,121900,121800,122700,123800,128400,129e3,131200,132200,135200,135900,135e3,138800,143900,146400,146100,150500,154500,155900,152600,153900,155900,158500,157700,158e3,158e3,158200,159200,159100,160300,159900,162400,162e3,161100,157900,159200,159400,162500,162800,158400,152500,149700,152700,156900,157100,158200,157500,158100,158200,158800,161100,161e3,163800,164400,168500,169200,171600,172300,173500,173400,175200,174900,174400,173500,172500,175300,177500,180900,180900,182600,180700,179300,174700,181100,181700,191400,194500,203500,205900,206300,208700,207800,204600,199800,197300,200400,202300,204200,201900,204700,205700,208900,207900
